path,kind,filename_score,read_status,fieldnames,row_count,slot_like_fields,pair_like_fields,route_like_fields,candidate_bridge
artifacts/csv/g900_six_nine_corrected_target_union_compare_059_nearest_diff_rows.v1.csv,csv,4,csv_read,i;membership;source_file;json_path;artifact;artifact_family;key;pair_key;source_endpoints;source_pair;context_context_ladder;context_is_target_foundation_packet;source_root_slot;source_limit_transition;source_side_gap_signature;nonfoundation_packet_keys;broken_ladder;phase_ladder_values;inside_moving_endpoint;outside_moving_endpoint;anchor;root,20,source_root_slot,pair_key;source_pair,,True
artifacts/csv/g900_six_nine_final_pair_identity_set_anatomy_066_pair_identity_rows.v1.csv,csv,3,csv_read,i;side;branch;pair_id;row_class;is_orphan;source_file;json_path;artifact;artifact_family;key;pair_key;pair;source_endpoints;source_pair;source_limit_start;source_limit_transition;source_root_slot;source_side_gap;source_side_gap_signature;anchor;root;inside_moving_endpoint;outside_moving_endpoint;ladder;broken_ladder;phase_ladder_values,20,source_root_slot,pair_id;pair_key;pair;source_pair,,True
artifacts/csv/g900_six_nine_normalized_union_overlap_060_best_normalized_diff_rows.v1.csv,csv,3,csv_read,i;membership;source_file;json_path;artifact;artifact_family;key;pair_key;pair;source_endpoints;source_pair;source_limit_start;source_limit_transition;source_root_slot;source_side_gap;source_side_gap_signature;anchor;root;inside_moving_endpoint;outside_moving_endpoint;ladder;broken_ladder;phase_ladder_values;nonfoundation_packet_keys;is_target_foundation_packet,8,source_root_slot,pair_key;pair;source_pair,,True
artifacts/csv/g900_six_nine_one_row_correction_probe_058_candidate_target_rows.v1.csv,csv,3,csv_read,i;source_file;json_path;artifact;artifact_family;key;pair_key;source_endpoints;source_pair;context_context_ladder;context_is_target_foundation_packet;source_root_slot;source_limit_transition;source_side_gap_signature;nonfoundation_packet_keys;broken_ladder;phase_ladder_values;inside_moving_endpoint;outside_moving_endpoint;anchor;root,298,source_root_slot,pair_key;source_pair,,True
artifacts/csv/g900_six_nine_orphan_pair_identity_recovery_064_orphan_rows.v1.csv,csv,3,csv_read,i;membership;source_context_label;source_file;json_path;artifact;artifact_family;key;pair_key;pair;source_endpoints;source_pair;source_limit_start;source_limit_transition;anchor;root;quotient_pair_id_recomputed;recovered_pair_id;recovery_scope;recovery_field;recovery_value;filename_hint_pair_id,2,,pair_key;pair;source_pair;quotient_pair_id_recomputed;recovered_pair_id;filename_hint_pair_id,,True
artifacts/json/g900_six_nine_final_pair_identity_set_anatomy_066.v1.json,json,3,json_read,audit_id;audit_pass;best_branch;best_pair_id_symdiff_count;best_record;best_target_only_pair_ids;best_target_pair_id_count;best_union_only_pair_ids;best_union_pair_id_count;boundary;branch_records_first_30;candidate_122_count;exact_pair_id_closure;next_ascent_target;pair_identity_rows_csv_path;pair_set_status;prior_058_verdict;prior_064_verdict;prior_065_verdict;reading;shell_count;target_058_count;theory_claim;union_candidate_count;verdict;visible_row_count,,,best_pair_id_symdiff_count;best_target_only_pair_ids;best_target_pair_id_count;best_union_only_pair_ids;best_union_pair_id_count;exact_pair_id_closure;pair_identity_rows_csv_path;pair_set_status,,True
artifacts/json/g900_six_nine_orphan_pair_identity_recovery_064.v1.json,json,3,json_read,audit_id;audit_pass;boundary;classified_csv_path;direct_recovered_count;filename_hint_count;next_ascent_target;orphan_records;orphan_row_count;prior_063_verdict;reading;recovered_pair_counts;recovery_status;source_context_counts;theory_claim;verdict,,,recovered_pair_counts,,True
artifacts/json/g900_six_nine_pair_identity_summit_flag_067.v1.json,json,3,json_read,audit_id;audit_pass;best_branch;best_pair_id_symdiff_count;best_target_only_pair_ids;best_union_only_pair_ids;boundary;candidate_122_count;flag_statement;next_ascent_target;prior_066_pair_set_status;prior_066_verdict;six_nine_target_pair_identity_closed;summit_status;target_058_count;theory_claim;union_candidate_count;union_null_component_boundary;verdict,,,best_pair_id_symdiff_count;best_target_only_pair_ids;best_union_only_pair_ids;prior_066_pair_set_status;six_nine_target_pair_identity_closed,,True
artifacts/csv/g900_six_nine_final_quotient_miss_anatomy_063_miss_rows.v1.csv,csv,2,csv_read,i;membership;row_class;quotient_pair_id;quotient_pair_id_recomputed;is_promoted_058_row;source_file;json_path;artifact;artifact_family;key;pair_key;pair;source_endpoints;source_pair;source_limit_start;source_limit_transition;source_root_slot;source_side_gap;source_side_gap_signature;anchor;root;inside_moving_endpoint;outside_moving_endpoint;ladder;broken_ladder;phase_ladder_values;nonfoundation_packet_keys;is_target_foundation_packet,2,source_root_slot,quotient_pair_id;quotient_pair_id_recomputed;pair_key;pair;source_pair,,True
artifacts/csv/g900_six_nine_normalized_diff_anatomy_061_classified_diff_rows.v1.csv,csv,2,csv_read,i;membership;class;pair_signature;source_file;json_path;artifact;artifact_family;key;pair_key;pair;source_endpoints;source_pair;source_limit_start;source_limit_transition;source_root_slot;source_side_gap;source_side_gap_signature;anchor;root;inside_moving_endpoint;outside_moving_endpoint;ladder;broken_ladder;phase_ladder_values,8,source_root_slot,pair_signature;pair_key;pair;source_pair,,True
artifacts/csv/g900_six_nine_one_row_correction_probe_058_promoted_row_candidates.v1.csv,csv,2,csv_read,i;source_file;json_path;artifact;artifact_family;key;pair_key;source_endpoints;source_pair;context_context_ladder;context_is_target_foundation_packet;source_root_slot;source_limit_transition;source_side_gap_signature;nonfoundation_packet_keys;broken_ladder;phase_ladder_values;inside_moving_endpoint;outside_moving_endpoint;anchor;root,1,source_root_slot,pair_key;source_pair,,True
artifacts/csv/g900_six_nine_orphan_branch_test_065_branch_rows.v1.csv,csv,2,csv_read,i;branch;membership;is_orphan;row_local_pair_id;branch_pair_id;source_file;json_path;artifact;artifact_family;key;pair_key;pair;source_endpoints;source_pair;source_limit_start;source_limit_transition;source_root_slot;source_side_gap;source_side_gap_signature;anchor;root;inside_moving_endpoint;outside_moving_endpoint;ladder;broken_ladder;phase_ladder_values;nonfoundation_packet_keys;is_target_foundation_packet,2,source_root_slot,row_local_pair_id;branch_pair_id;pair_key;pair;source_pair,,True
artifacts/csv/g900_six_nine_surface_quotient_identity_map_062_quotient_diff_rows.v1.csv,csv,2,csv_read,i;membership;quotient_pair_id;source_file;json_path;artifact;artifact_family;key;pair_key;pair;source_endpoints;source_pair;source_limit_start;source_limit_transition;source_root_slot;source_side_gap;source_side_gap_signature;anchor;root;inside_moving_endpoint;outside_moving_endpoint;ladder;broken_ladder;phase_ladder_values;nonfoundation_packet_keys;is_target_foundation_packet,2,source_root_slot,quotient_pair_id;pair_key;pair;source_pair,,True
artifacts/json/g900_six_nine_endpoint_contrast_pair_taxonomy_032.v1.json,json,2,json_read,all_enriched_contrasts_first_50;audit_id;audit_pass;boundary;derived_or_excluded_contrast_count_in_sample;full_pair_counts;next_ascent_target;non_source_contrast_count_in_sample;non_source_contrasts_first_30;prior_031_contrast_chord_row_count;prior_031_distinct_pair_count;prior_031_endpoint_like_pair_row_count;prior_031_scope_status;prior_031_target_chord_row_count;prior_031_verdict;reading;sample_artifact_family_counts;sample_layer_counts;sample_pair_counts;source_like_contrast_count_in_sample;source_like_contrast_pair_keys;source_like_contrasts_first_30;stored_contrast_sample_count;taxonomy_status;theory_claim;verdict,,,full_pair_counts;prior_031_distinct_pair_count;prior_031_endpoint_like_pair_row_count;sample_pair_counts;source_like_contrast_pair_keys,,True
artifacts/json/g900_six_nine_final_quotient_miss_anatomy_063.v1.json,json,2,json_read,audit_id;audit_pass;boundary;class_counts;classified_csv_path;diff_row_count;diff_rows;membership_counts;miss_status;next_ascent_target;prior_058_verdict;prior_062_best_mode;prior_062_best_signature_symdiff_count;prior_062_verdict;promoted_058_row_in_diff;promoted_058_row_memberships;promoted_058_rows;quotient_pair_id_counts;reading;target_only_quotient_pair_ids;target_quotient_pair_id_counts;theory_claim;union_only_quotient_pair_ids;union_quotient_pair_id_counts;verdict,,,quotient_pair_id_counts;target_only_quotient_pair_ids;target_quotient_pair_id_counts;union_only_quotient_pair_ids;union_quotient_pair_id_counts,,True
artifacts/json/g900_six_nine_normalized_diff_anatomy_061.v1.json,json,2,json_read,anatomy_status;audit_id;audit_pass;boundary;class_counts;classified_diff_csv_path;diff_is_surface_mismatch_candidate;diff_row_count;membership_counts;next_ascent_target;pair_signature_count;prior_060_best_mode;prior_060_best_signature_symdiff_count;prior_060_verdict;reading;signature_records;target_class_counts;theory_claim;union_class_counts;verdict,,,pair_signature_count,,True
artifacts/json/g900_six_nine_null_well_summit_flag_067.v1.json,json,2,json_read,audit_id;audit_pass;best_branch;best_pair_id_symdiff_count;best_target_only_pair_ids;best_union_only_pair_ids;boundary;candidate_122_count;flag_statement;next_ascent_target;null_well_candidate;prior_066_pair_set_status;prior_066_verdict;return_home_statement;six_nine_pair_identity_closed;summit_status;target_058_count;theory_claim;union_candidate_count;verdict,,,best_pair_id_symdiff_count;best_target_only_pair_ids;best_union_only_pair_ids;prior_066_pair_set_status;six_nine_pair_identity_closed,,True
artifacts/json/g900_six_nine_orphan_branch_test_065.v1.json,json,2,json_read,artifact_admit_pair_identity_closure_count;artifact_admit_stronger_closure_count;audit_id;audit_pass;boundary;branch_results_first_20;branch_rows_csv_path;branch_status;candidate_122_count;next_ascent_target;orphan_exclude_pair_identity_closure_count;orphan_exclude_stronger_closure_count;orphan_hint_count;prior_058_verdict;prior_064_verdict;reading;shell_count;target_058_count;theory_claim;union_candidate_count;verdict;visible_row_count,,,artifact_admit_pair_identity_closure_count;orphan_exclude_pair_identity_closure_count,,True
artifacts/json/g900_six_nine_return_home_receipt_ledger_068.v1.json,json,2,json_read,arrival_status;artifacts_exist;audit_id;audit_pass;boundaries_intact;boundary;closed_claim;current_head_full;current_head_short;failed_boundary_check_count;failed_boundary_checks;failed_hold_check_count;failed_hold_checks;holds_verified;missing_artifacts;next_ascent_target;no_new_summit_claim;open_boundary;reader_choice_statement;route_holds;summit_commit_full;summit_commit_short;summit_supported;theory_claim;verdict,,,,failed_hold_check_count;failed_hold_checks;holds_verified;route_holds,True
artifacts/json/g900_six_nine_source_geometry_packet_parser_repair_007.v1.json,json,2,json_read,all_packet_row_count;anchor_values;artifact_counts_top_30;artifact_scan_count;audit_id;audit_pass;base_packet_checks;base_source_geometry_packet_hold_found;best_clean_ladder_selector_rule;boundary;branch_packet_checks;branch_value_family_hold_found;clean_ladder_selector_hold_found;clean_ladder_selector_rule_count;clean_ladder_selector_rules_first_20;deduped_foundation_row_count;derivation_status;evidence_key_counts_top_50;foundation_rows_first_80;inside_moving_endpoint_values;ladder_values;next_ascent_target;outside_moving_endpoint_values;packet_field_count_distribution;phase_step_mod15_values;prior_005_nonleaky_full_packet_row_count;prior_005_verdict;prior_006_raw_foundation_row_count;prior_006_verdict;raw_foundation_row_count;source_endpoints_values;source_limit_start_values;source_side_gap_values;theory_claim;verdict,,,,base_source_geometry_packet_hold_found;branch_value_family_hold_found;clean_ladder_selector_hold_found;phase_step_mod15_values,True
artifacts/json/g900_six_nine_surface_quotient_identity_map_062.v1.json,json,2,json_read,audit_id;audit_pass;best_quotient_diff_csv_path;boundary;candidate_122_count;comparisons_first_20;exact_matches_first_30;exact_pair_identity_match_count;exact_stronger_quotient_match_count;exact_surface_quotient_match_count;next_ascent_target;prior_052_verdict;prior_058_verdict;prior_060_verdict;prior_061_verdict;quotient_identity_match_found;quotient_modes;quotient_status;reading;shell_count;stronger_quotient_match_found;target_058_count;theory_claim;union_candidate_count;verdict;visible_row_count,,,exact_pair_identity_match_count,,True
artifacts/json/g900_six_nine_target_only_signature_selector_037.v1.json,json,2,json_read,audit_id;audit_pass;boundary;exact_selector_found;next_ascent_target;prior_035_verdict;prior_036_verdict;reading;safe_signature;safe_signature_feature_count;selected_contrast_count;selected_contrasts_first_30;selected_pair_counts;selected_row_count;selected_rows_first_30;selected_target_count;selector_status;strongest_family_contrast_count;strongest_family_row_count;strongest_family_target_count;strongest_target_only_family;theory_claim;true_source_contrast_row_count;true_source_row_count;true_source_target_row_count;verdict,,,selected_pair_counts,,True
artifacts/json/g900_six_nine_two_route_half_turn_audit_001.v1.json,json,2,json_read,audit_pass;boundary;checks;created_utc;failed_checks;git_head;hashes;hypothesis;internal_plus30_route;interpretation_boundary;next_allowed_math_acts;prior_explicit_search;reading;reverse_route;route_definitions;schema;status;two_route_status;verdict;version;wrap_route,,,,internal_plus30_route;reverse_route;route_definitions;two_route_status;wrap_route,True
artifacts/json/g900_slot_pair_boundary_carrier_census_v0.1.json,json,2,json_read,bad_edge_count;body;body_version;boundary;boundary_edge_count;candidate_family;edge_count;internal_edge_count;missing_endpoint_edge_count;schema;slot_count;slot_pair_count;slot_pair_edge_count_set;slot_pair_endpoint_vertex_count_set;slot_pairs;slot_size_counts;status;tuple_edge_count;version;vertex_count,,slot_count;slot_pair_count;slot_pair_edge_count_set;slot_pair_endpoint_vertex_count_set;slot_pairs;slot_size_counts,slot_pair_count;slot_pair_edge_count_set;slot_pair_endpoint_vertex_count_set;slot_pairs,,True
artifacts/json/g900_slot_pair_boundary_carriers_admission_v0.1.json,json,2,json_read,admitted_slot_pair_carrier_count;body;body_version;boundary;carrier_set_count_after_admission;carrier_set_id;counts;per_slot_pair_edge_count;per_slot_pair_endpoint_vertex_count;rail_count_after_admission;schema;source_census;status;total_boundary_edges;version,,admitted_slot_pair_carrier_count;per_slot_pair_edge_count;per_slot_pair_endpoint_vertex_count,admitted_slot_pair_carrier_count;per_slot_pair_edge_count;per_slot_pair_endpoint_vertex_count,,True
artifacts/csv/g900_phase_transition_grammar_001_pairs.v1.csv,csv,1,csv_read,pair_key;transition_count;root_count;root_slot_counts;direction_counts;transition_kind_counts;reciprocal_single_transition_count;sample_roots;channels_admitted,28,root_slot_counts,pair_key,,True
artifacts/csv/g900_primary_slot_projection_census_001_rows.v1.csv,csv,1,csv_read,root;root_slot;root_local;count_signature;vertex_count;edge_count;edge_hit_count;max_edge_overlap;primary_rail_id;primary_set_id;primary_kind;primary_slot_label;primary_vertex_overlap;primary_edge_overlap;primary_aligns_with_root_slot;channels_admitted,900,root_slot;primary_slot_label;primary_aligns_with_root_slot,,,True
artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv,csv,1,csv_read,q_index;segment_role;edge_id;edge_index;from_vertex;to_vertex;from_slot;to_slot;from_limit;to_limit;anchor_limit;same_anchor_limit;target_endpoint_anchored;source_endpoint_anchored;source_limit_distance;target_limit_distance;total_limit_distance;selection_score,4,from_slot;to_slot,,,True
artifacts/csv/g900_six_nine_strong_packet_candidate_rowset_export_052_rows.v1.csv,csv,1,csv_read,i;source_file;json_path;artifact;artifact_family;key;pair_key;source_endpoints;source_pair;source_root_slot;source_limit_transition;source_inside_failure_proxy;broken_ladder;phase_ladder_values;inside_moving_endpoint;outside_moving_endpoint;anchor;root,122,source_root_slot,pair_key;source_pair,,True
artifacts/csv/g900_transport_choice_f0001_anchor_source_probe_051_slot14_incident_edges.v1.csv,csv,1,csv_read,neighbor_slot;carrier;global_row_count;slot_presence_count;dominant_value_pair;target_value_pair;target_incidence_class;is_target_anchor;selected_by_global_row_count_ge_180;selected_by_slot_presence_count_ge_3;selected_by_top3_global_incident;promotion_status,4,neighbor_slot;slot_presence_count;selected_by_slot_presence_count_ge_3,dominant_value_pair;target_value_pair,,True
artifacts/csv/g900_transport_choice_f0001_fingerprint_cause_probe_040_pair_feature_matrix.v1.csv,csv,1,csv_read,pair_variables;pair_values_ordered;pair_position_class;permission_status;matched_field:missing_role_token;permission_status:denied_visible_edge;position_class:prefix_terminal_edge;permission_status:allowed_local_member;context_keyword:boundary;context_keyword:boundary_carrier;context_keyword:carrier;context_keyword:token;matched_field:token;numeric:construction_csv_row_hit_count;numeric:construction_file_hit_count;numeric:csv_row_hit_count;numeric:other_file_hit_count;numeric:source_file_hit_count;source_bucket:projection_exception;source_class:construction_surface;source_class:other_surface,6,,pair_variables;pair_values_ordered;pair_position_class,,True
artifacts/csv/g900_transport_choice_f0001_permission_denial_probe_038_pair_profile.v1.csv,csv,1,csv_read,pair_variables;pair_values_ordered;pair_values_sorted;path_index_gap;pair_position_class;role_adjacent;is_prefix_terminal_edge;is_suffix_terminal_edge;observed_as_size_2_member;denied_from_size_2_members;direct_edge_token;reverse_edge_token;permission_status;promoted_to_source_law;promoted_to_admission,6,,pair_variables;pair_values_ordered;pair_values_sorted;pair_position_class,,True
artifacts/csv/g900_transport_choice_f0001_root_smoke_slot14_anatomy_046_signature_parts.v1.csv,csv,1,csv_read,signature_part;carrier;value_pair;part_kind;slot14_count;slot14_rate;is_target_internal_carrier;is_target_boundary_carrier;promotion_status,18,slot14_count;slot14_rate,value_pair,,True
artifacts/csv/g900_transport_choice_f0001_root_smoke_slot14_anatomy_046_slot14_rows.v1.csv,csv,1,csv_read,row_index;slot;local;root;edge_count;vertex_count;edge_hit_count;max_edge_overlap;max_vertex_overlap;entry_count;internal_entry_count;boundary_entry_count;max_pair;all_target_internal_5_4;all_cluster_carriers_present;slot_05_internal_carrier;slot_08_internal_carrier;slot_10_internal_carrier;slot_14_internal_carrier;slot_pair_04_05_boundary_carrier;slot_pair_05_10_boundary_carrier;slot_pair_05_14_boundary_carrier;is_target_surface;hit_signature_prefix_120;promoted_to_source_law;promoted_to_admission,60,slot;slot_05_internal_carrier;slot_08_internal_carrier;slot_10_internal_carrier;slot_14_internal_carrier;slot_pair_04_05_boundary_carrier;slot_pair_05_10_boundary_carrier;slot_pair_05_14_boundary_carrier,max_pair;slot_pair_04_05_boundary_carrier;slot_pair_05_10_boundary_carrier;slot_pair_05_14_boundary_carrier,,True
artifacts/csv/g900_transport_choice_f0001_root_smoke_slot14_anatomy_046_slot_profiles.v1.csv,csv,1,csv_read,slot;row_count;target_surface_count;local_count;edge_hit_count_profile;max_edge_overlap_profile;max_vertex_overlap_profile;vertex_count_profile;edge_count_profile;max_pair_profile;all_target_internal_5_4_count;all_cluster_carriers_present_count;boundary_04_05_present_count;boundary_05_10_present_count;boundary_05_14_present_count;unique_hit_signature_prefix_120_count;slot14_relation;promotion_status,15,slot;slot14_relation,max_pair_profile,,True
artifacts/csv/g900_transport_choice_f0001_shell_cluster_rule_probe_042_pair_cluster_matrix.v1.csv,csv,1,csv_read,pair_variables;pair_values_ordered;pair_position_class;permission_status;rail_slot_pair:04_05;rail_internal_slot:05;rail_internal_slot:08;rail_internal_slot:10;rail_internal_slot:14;rail_slot_pair:05_10;rail_slot_pair:05_14;cluster_present_count;has_full_cluster;has_lock_edge;has_outer_05_10_or_05_14,6,rail_slot_pair:04_05;rail_internal_slot:05;rail_internal_slot:08;rail_internal_slot:10;rail_internal_slot:14;rail_slot_pair:05_10;rail_slot_pair:05_14,pair_variables;pair_values_ordered;pair_position_class;rail_slot_pair:04_05;rail_slot_pair:05_10;rail_slot_pair:05_14,,True
artifacts/csv/g900_transport_choice_f0001_shell_position_cause_probe_041_pair_shell_features.v1.csv,csv,1,csv_read,pair_variables;pair_values_ordered;pair_position_class;permission_status;rail_internal_slot:05;rail_internal_slot:08;rail_internal_slot:10;rail_internal_slot:14;rail_slot_pair:04_05;rail_slot_pair:05_10;rail_slot_pair:05_14;context_keyword:boundary;context_keyword:boundary_carrier;context_keyword:carrier;numeric_proxy:construction_csv_row_hit_count;numeric_proxy:construction_file_hit_count;numeric_proxy:csv_row_hit_count;numeric_proxy:source_file_hit_count;rail_slot_pair_has_boundary_carrier;shell_proxy:slot_pair_boundary;source_class:construction_surface;position_class:prefix_terminal_edge,6,rail_internal_slot:05;rail_internal_slot:08;rail_internal_slot:10;rail_internal_slot:14;rail_slot_pair:04_05;rail_slot_pair:05_10;rail_slot_pair:05_14;rail_slot_pair_has_boundary_carrier;shell_proxy:slot_pair_boundary,pair_variables;pair_values_ordered;pair_position_class;rail_slot_pair:04_05;rail_slot_pair:05_10;rail_slot_pair:05_14;rail_slot_pair_has_boundary_carrier;shell_proxy:slot_pair_boundary,,True
artifacts/csv/g900_transport_choice_f0001_slot14_boundary14_origin_probe_048_row_boundary_anatomy.v1.csv,csv,1,csv_read,row_index;slot;local;root;edge_hit_count;signature_entry_count;internal_entry_count;boundary_entry_count;inner_tie_count;anchor_spoke_count;outer_return_count;boundary_value_10_1_count;boundary_value_6_1_count;boundary_value_2_1_count;boundary_value_profile;boundary_incidence_profile;boundary_class_value_profile;internal_anchor_set;boundary_carrier_set;is_slot14;is_target_surface;hit_signature_prefix_120;promoted_to_source_law;promoted_to_admission,900,slot;is_slot14,,,True
artifacts/csv/g900_transport_choice_f0001_slot14_boundary14_origin_probe_048_slot14_boundary_parts.v1.csv,csv,1,csv_read,carrier;left_slot;right_slot;value_pair;anchor_hit_count;incidence_class;row_count;rate;promotion_status,14,left_slot;right_slot,value_pair,,True
artifacts/csv/g900_transport_choice_f0001_slot14_boundary14_origin_probe_048_slot_profiles.v1.csv,csv,1,csv_read,slot;row_count;target_surface_count;boundary_entry_count_profile;inner_tie_count_profile;anchor_spoke_count_profile;outer_return_count_profile;boundary_value_profile;boundary_incidence_profile;boundary_class_value_profile;slot_relation;promotion_status,15,slot;slot_relation,,,True
artifacts/csv/g900_transport_choice_f0001_slot14_boundary_carrier_choice_probe_049_carrier_profiles.v1.csv,csv,1,csv_read,carrier;left_slot;right_slot;is_target_carrier;target_value_pair;target_incidence_class;anchor_hit_count;anchor_relative_class;global_row_count;slot_presence_count;slot_presence_profile;dominant_value_pair;value_profile;target_surface_occurrence_count;slot14_occurrence_count;left_degree_in_target_graph;right_degree_in_target_graph;endpoint_degree_pair_in_target_graph;touches_return_hub;promotion_status,30,left_slot;right_slot;slot_presence_count;slot_presence_profile;slot14_occurrence_count,target_value_pair;dominant_value_pair;endpoint_degree_pair_in_target_graph,,True
artifacts/csv/g900_transport_choice_f0001_slot14_edgehit18_origin_probe_047_row_anatomy.v1.csv,csv,1,csv_read,row_index;slot;local;root;edge_count;vertex_count;edge_hit_count;max_edge_overlap;max_vertex_overlap;signature_entry_count;internal_entry_count;boundary_entry_count;other_entry_count;carrier_sum;edge_hit_equals_signature_entry_count;edge_hit_equals_internal_plus_boundary_plus_other;internal_plus_boundary_profile;max_pair;all_target_internal_5_4;all_target_boundary_present;is_slot14;is_target_surface;hit_signature_prefix_120;promoted_to_source_law;promoted_to_admission,900,slot;is_slot14,max_pair,,True
artifacts/csv/g900_transport_choice_f0001_slot14_edgehit18_origin_probe_047_slot14_signature_parts.v1.csv,csv,1,csv_read,signature_part;carrier;value_pair;part_kind;slot14_count;slot14_rate;contributes_to_internal_count;contributes_to_boundary_count;is_target_internal_carrier;is_target_boundary_carrier;promotion_status,18,slot14_count;slot14_rate,value_pair,,True
artifacts/csv/g900_transport_choice_f0001_slot14_edgehit18_origin_probe_047_slot_profiles.v1.csv,csv,1,csv_read,slot;row_count;target_surface_count;edge_hit_count_profile;signature_entry_count_profile;internal_entry_count_profile;boundary_entry_count_profile;other_entry_count_profile;internal_plus_boundary_profile;max_pair_profile;edge_hit_equals_entry_count;slot_relation;promotion_status,15,slot;slot_relation,max_pair_profile,,True
artifacts/csv/g900_transport_choice_f0001_slot14_hub_leaf_source_probe_050_carrier_reconstruction.v1.csv,csv,1,csv_read,carrier;left_slot;right_slot;dominant_value_pair;target_class;predicted_class;is_target_carrier;is_predicted_carrier;prediction_matches_target;left_source_role;right_source_role;promotion_status,30,left_slot;right_slot,dominant_value_pair,,True
artifacts/csv/g900_transport_choice_f0001_slot14_hub_leaf_source_probe_050_endpoint_profiles.v1.csv,csv,1,csv_read,slot;full_carrier_degree;target_graph_degree;predicted_graph_degree;is_anchor;is_target_return_hub;is_target_leaf;is_target_omitted;source_role;source_anchor_neighbor_count;source_anchor_neighbors;source_connected_to_return_hub;incident_carriers;incident_target_carriers;incident_predicted_carriers;prediction_matches_target_degree;promotion_status,15,slot,,,True
artifacts/csv/g900_transport_choice_f0001_strength_native_probe_052_slot_strength_profiles.v1.csv,csv,1,csv_read,slot;incident_carriers_by_strength;incident_global_counts_by_strength;top3_incident_carriers;top3_neighbors;weak_incident_carriers;weak_neighbors;top3_handle_self_plus_neighbors;top3_handle_matches_target_anchors;third_global_count;fourth_global_count;rank_gap_third_minus_fourth;strict_top3_gap;has_180_cut_between_third_and_fourth;promotion_status,15,slot,,,True
artifacts/csv/g900_transport_choice_f0001_visibility_source_anatomy_039_pair_summary.v1.csv,csv,1,csv_read,pair_variables;pair_values_ordered;pair_values_sorted;pair_position_class;permission_status;source_file_hit_count;construction_file_hit_count;prior_transport_file_hit_count;choice_excluded_file_hit_count;other_file_hit_count;csv_row_hit_count;construction_csv_row_hit_count;source_class_profile;construction_bucket_profile;top_matched_fields;construction_sample_paths;visibility_anatomy_status;promoted_to_source_law;promoted_to_admission,6,,pair_variables;pair_values_ordered;pair_values_sorted;pair_position_class,,True
artifacts/csv/g900_transport_choice_f0001_weak_incident_edge_probe_053_cut_slot_weak_edges.v1.csv,csv,1,csv_read,slot;incident_carriers_by_strength;incident_global_counts_by_strength;top3_incident_carriers;top3_neighbors;weak_incident_carriers;weak_neighbors;third_global_count;fourth_global_count;rank_gap_third_minus_fourth;weak_edge_is_target;promotion_status,2,slot,,,True
