path,kind,filename_score,read_status,fieldnames,row_count,slot_like_fields,pair_like_fields,route_like_fields,candidate_bridge
artifacts/csv/g900_transport_choice_construction_context_family_census_034_target_family_rows.v1.csv,csv,1,csv_read,stress_id;selector_expression;fields;values;bucket_size;sharpness;stress_blocker;provenance_status;family_key;source_family_key;role_token_count;tuple_token_count;other_token_count;sample_role_tokens;sample_tuple_tokens;sample_source_paths;promoted_to_family_candidate,297,,,,False
artifacts/csv/g900_transport_choice_constructive_provenance_search_033_targets.v1.csv,csv,1,csv_read,stress_id;selector_expression;fields;values;bucket_size;sharpness;stress_blocker;frontier_indices;candidate_indices;common_role_token_count;common_q_edge_token_count;primary_token_count;construction_token_hit_count;selector_token_hit_count;other_token_hit_count;construction_cooccurrence_count;selector_cooccurrence_count;provenance_status;promoted_to_provenance_candidate;sample_tokens;sample_hit_paths,323,,,,False
artifacts/csv/g900_transport_choice_f0001_root_smoke_slot14_anatomy_046_field_tests.v1.csv,csv,1,csv_read,selector_name;selected_count;true_positive_count;false_positive_count;false_negative_count;true_negative_count;exact_for_045_surface;selector_status;promoted_to_source_law;promoted_to_admission,10,,,,False
artifacts/csv/g900_transport_choice_f0001_root_smoke_slot14_anatomy_046_summary.v1.csv,csv,1,csv_read,summary_id;summary_name;count;interpretation;promotion_status,9,,,,False
artifacts/csv/g900_transport_choice_f0001_slot14_boundary14_origin_probe_048_selector_tests.v1.csv,csv,1,csv_read,selector_name;selected_count;true_positive_count;false_positive_count;false_negative_count;true_negative_count;exact_for_047_surface;selector_status;promoted_to_source_law;promoted_to_admission,10,,,,False
artifacts/csv/g900_transport_choice_f0001_slot14_boundary14_origin_probe_048_summary.v1.csv,csv,1,csv_read,summary_id;summary_name;count;interpretation;promotion_status,9,,,,False
artifacts/csv/g900_transport_choice_f0001_slot14_boundary_carrier_choice_probe_049_selector_tests.v1.csv,csv,1,csv_read,selector_name;selected_count;true_positive_count;false_positive_count;false_negative_count;true_negative_count;exact_for_048_carrier_set;selector_status;promoted_to_source_law;promoted_to_admission,8,,,,False
artifacts/csv/g900_transport_choice_f0001_slot14_boundary_carrier_choice_probe_049_summary.v1.csv,csv,1,csv_read,summary_id;summary_name;count;interpretation;promotion_status,10,,,,False
artifacts/csv/g900_transport_choice_f0001_slot14_edgehit18_origin_probe_047_selector_tests.v1.csv,csv,1,csv_read,selector_name;selected_count;true_positive_count;false_positive_count;false_negative_count;true_negative_count;exact_for_046_surface;selector_status;promoted_to_source_law;promoted_to_admission,10,,,,False
artifacts/csv/g900_transport_choice_f0001_slot14_edgehit18_origin_probe_047_summary.v1.csv,csv,1,csv_read,summary_id;summary_name;count;interpretation;promotion_status,10,,,,False
artifacts/csv/g900_transport_choice_f0001_slot14_hub_leaf_source_probe_050_selector_tests.v1.csv,csv,1,csv_read,selector_name;selected_count;target_count;true_positive_count;false_positive_count;false_negative_count;true_negative_count;exact;selector_status;promoted_to_source_law;promoted_to_admission,8,,,,False
artifacts/csv/g900_transport_choice_f0001_slot14_hub_leaf_source_probe_050_summary.v1.csv,csv,1,csv_read,summary_id;summary_name;count;interpretation;promotion_status,9,,,,False
artifacts/csv/g900_transport_permission_sharpness_audit_021_pair_selectors.v1.csv,csv,1,csv_read,feature_a;feature_b;seed_value_a;seed_value_b;bucket_count;negative_bucket_count;exact_selects_seed;frontier_candidate_indices_in_bucket,39,,,,False
artifacts/json/g900_g15_cube_six_nine_hypothesis_probe_001.v1.json,json,1,json_read,answer;audit_pass;boundary;checks;created_utc;cube_register;cube_relations;cube_role_hypotheses;current_state;evidence_signature;failed_checks;g15_cube_hypothesis;git_head;hashes;label_assignment_probe;next_allowed_math_acts;question;schema;six_nine_cube_reading;status;verdict;version,,,,,False
artifacts/json/g900_local_non_pair_identity_transition_length_law_001.v1.json,json,1,json_read,admission_context;answer;audit_pass;boundary;candidate;checks;created_utc;criteria;failed_checks;hash_receipts;interpretation;law;question;schema;source_receipts;status;summary;verdict;version,,,,,False
artifacts/json/g900_primary_slot_projection_census_001.v1.json,json,1,json_read,audit_pass;body;boundary;checks;input_paths;schema;selector;status;summary;version,,,,,False
artifacts/json/g900_root_slot_12_2324_source_provenance_probe_001.v1.json,json,1,json_read,audit_pass;best_candidate;best_family;boundary;checks;created_utc;failed_checks;field_families;git_head;hashes;interpretation;next_allowed_math_acts;question;scans;schema;source_search_status;status;target;verdict;version,,,,,False
artifacts/json/g900_six_nine_040_missing_selector_replay_056.v1.json,json,1,json_read,address_sample_count;address_sample_match_count;audit_id;audit_pass;boundary;chosen_replay;context_only_sample_count;context_sample_exclusion_count;context_sample_match_count;csv_path;exact_332_shell_candidate_count;exported_rows_first_30;exported_target_count;next_ascent_target;prior_040_verdict;prior_055_verdict;reading;replay_332_to_298_hit_count;replay_hits_first_20;replay_status;selector_features;selector_positive_value;surplus_rows_first_20;theory_claim;verdict;visible_row_count,,,,,False
artifacts/json/g900_six_nine_040_selector_schema_path_replay_057.v1.json,json,1,json_read,address_sample_count;audit_id;audit_pass;boundary;chosen_replay;context_only_sample_count;csv_path;exact_332_shell_candidate_count;expected_040_features;expected_040_positive_value;exported_rows_first_30;exported_target_count;next_ascent_target;prior_040_verdict;prior_056_verdict;reading;replay_status;schema_replay_hit_count;schema_replay_hits_first_20;shell_reports_first_10;surplus_rows_first_20;theory_claim;verdict;visible_row_count,,,,,False
artifacts/json/g900_six_nine_address_core_expansion_count_law_045.v1.json,json,1,json_read,address_core_count;audit_id;audit_pass;boundary;contrast_034_true_source_contrast_row_count;contrast_035_true_source_contrast_row_count;decompositions_tested;exact_decomposition_found;expansion_status;next_ascent_target;optional_missing;origin_seed_count;prior_043_verdict;prior_044_verdict;reading;residual_to_address_core;strong_source_packet_row_count;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_address_core_origin_seed_mismatch_044.v1.json,json,1,json_read,address_echo_overlap_count_043;address_handle_row_count_039;address_origin_surface_count_043;address_sample_echo_matches;address_sample_origin_matches;audit_id;audit_pass;boundary;context_only_handle_row_count_039;exact_prior_address_count_043;foundation_echo_surface_count_043;mismatch_is_count_exposure_not_overlap;mismatch_status;next_ascent_target;no_echo_overlap_043;path_handle_row_count_039;path_remainder_after_origin_and_echo;prior_039_verdict;prior_043_verdict;reading;residual_to_298;sample_supports_echo_outside_address;sample_supports_origin_inside_address;seed_surface_reading_pass;stored_address_sample_count;stored_surplus_sample_count;surplus_sample_echo_matches;surplus_sample_origin_matches;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_address_core_origin_surface_043.v1.json,json,1,json_read,address_echo_overlap_count;address_origin_rows_first_20;address_origin_signature;address_origin_source_file_counts;address_origin_surface_count;audit_id;audit_pass;both_row_count;boundary;exact_prior_address_count;foundation_echo_rows_first_20;foundation_echo_signature;foundation_echo_source_file_counts;foundation_echo_surface_count;next_ascent_target;no_echo_overlap;origin_status;prior_039_address_handle_row_count;prior_039_context_only_handle_row_count;prior_039_verdict;prior_041_verdict;prior_042_verdict;reading;scanned_context_row_count;skipped_files;source_geometry_like_row_count;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_af_return_seam_probe_001.v1.json,json,1,json_read,af_status;already_supported;audit_pass;boundary;checks;created_utc;evaluation;failed_checks;git_head;hashes;hypothesis;metaphor_only;native_selector;next_allowed_math_acts;reading;schema;status;verdict;version,,,,,False
artifacts/json/g900_six_nine_answering_outside_fork_audit_001.v1.json,json,1,json_read,all_candidate_summaries;answering_candidate_count;answering_fork_unique;audit_pass;best_answering_fork;best_inside_failure;boundary;candidate_universe;checks;created_utc;failed_checks;git_head;hashes;inside_failure_candidate_count;inside_failure_candidates;inside_failure_proxy_definition;inside_failure_unique;interpretation_boundary;next_allowed_math_acts;question;ranked_candidates_first_20;reading;receipt_candidate_count;receipt_candidates;receipt_proxy_definition;schema;selector_status;status;target;verdict;version,,,,,False
artifacts/json/g900_six_nine_broken_ladder_face_source_law_027.v1.json,json,1,json_read,audit_id;audit_pass;boundary;law_status;next_ascent_target;prediction_fail_count;prediction_match_count;prior_023_collapse_status;prior_023_verdict;prior_026_law_found;prior_026_law_status;prior_026_verdict;reading;representative_derivation;source_law_formula;source_law_pass;tested_broken_family_row_count;tested_rows;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_endpoint_chord_hinge_origin_law_029.v1.json,json,1,json_read,audit_id;audit_pass;boundary;broken_face_common;endpoint_chord_origin_law_pass;endpoint_face_common;next_ascent_target;origin_formula;origin_status;prediction;prior_025_verdict;prior_026_verdict;prior_027_verdict;prior_028_verdict;reading;tests;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_endpoint_chord_source_provenance_scout_030.v1.json,json,1,json_read,artifact_counts_top_30;audit_id;audit_pass;best_selector;boundary;contrast_chord_row_count;contrast_only_values_first_30;contrast_rows_first_20;endpoint_scan_row_count;exact_selector_count;next_ascent_target;prior_029_origin_status;prior_029_verdict;provenance_status;selector_status;selectors_first_30;target_chord_row_count;target_only_values_first_30;target_rows_first_20;theory_claim;top_value_gaps;verdict,,,,,False
artifacts/json/g900_six_nine_expansion_source_field_inventory_046.v1.json,json,1,json_read,address_core_candidate_found;audit_id;audit_pass;boundary;contrast_component_candidate_found;exact_candidate_counts;exact_candidates_first_20_by_target;expansion_residual_candidate_found;foundation_signature_row_count_in_scan;inventory_status;next_ascent_target;origin_signature_row_count_in_scan;prior_043_verdict;prior_044_verdict;prior_045_verdict;reading;row_level_source_candidates_found;scanned_context_row_count;skipped_files;strong_component_candidate_found;target_counts;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_explicit_half_turn_witness_search_001.v1.json,json,1,json_read,audit_pass;best_candidate;boundary;candidate_map_family;candidate_results;checks;created_utc;failed_checks;git_head;hashes;hypothesis;interpretation_boundary;literal_reverse_candidates;next_allowed_math_acts;pure_unsupported_half_turns;reading;schema;search_status;status;supported_fork_candidates;target;verdict;version,,,,,False
artifacts/json/g900_six_nine_fork_plateau_checkpoint_001.v1.json,json,1,json_read,audit_pass;boundary;chain;earned_claim;failed_checks;keeper_lines;next_sane_moves;not_yet_earned;plateau_status;schema;status;verdict;version,,,,,False
artifacts/json/g900_six_nine_foundation_packet_broader_origin_selector_009.v1.json,json,1,json_read,artifact_counts_top_30;artifact_scan_count;audit_id;audit_pass;best_selector;boundary;broad_packet_row_count;contrast_artifact_counts_top_30;contrast_row_count;contrast_rows_first_30;exact_selector_count;forbidden_foundation_fields_excluded_as_selectors;forbidden_leakage_fields_excluded;next_ascent_target;origin_status;prior_007_verdict;prior_008_verdict;selector_status;selectors_first_30;target_artifact_counts_top_30;target_foundation_row_count;target_rows_first_30;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_foundation_packet_context_contrast_010.v1.json,json,1,json_read,artifact_counts_top_30;artifact_scan_count;audit_id;audit_pass;best_selector;boundary;context_packet_row_count;contrast_artifact_counts_top_30;contrast_row_count;contrast_rows_first_20;exact_selector_count;next_ascent_target;origin_status;prior_009_exact_selector_count;prior_009_verdict;selector_status;selectors_first_30;target_artifact_counts_top_30;target_foundation_row_count;target_rows_first_20;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_half_turn_witness_probe_001.v1.json,json,1,json_read,audit_pass;boundary;checks;created_utc;failed_checks;family_results;git_head;half_turn_witness_proxy_definition;hashes;hypothesis;interpretation_boundary;next_allowed_math_acts;package_summaries;reading;schema;status;target;verdict;version;witness_status,,,,,False
artifacts/json/g900_six_nine_inside6_gap_phase_origin_law_028.v1.json,json,1,json_read,audit_id;audit_pass;boundary;next_ascent_target;origin_law_formula;origin_law_pass;origin_status;prediction_fail_count;prediction_match_count;prior_027_law_status;prior_027_source_law_pass;prior_027_verdict;reading;representative_prediction;tested_row_count;tested_rows;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_inside6_two_faced_hinge_cell_law_026.v1.json,json,1,json_read,audit_id;audit_pass;boundary;broken_face;endpoint_face;keeper_line;law_status;local_hinge_law_candidate_found;next_ascent_target;prior_025_cell_status;prior_025_verdict;reading;tests;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_inside_outside_return_audit_001.v1.json,json,1,json_read,audit_pass;boundary;checks;contrast;created_utc;failed_checks;formal_terms;git_head;hashes;hypothesis;inside_outside_status;inside_return;interpretation_boundary;next_allowed_math_acts;outside_return;reading;relation_to_prior_true_antipode_probe;schema;status;target;verdict;version,,,,,False
artifacts/json/g900_six_nine_local_global_obstruction_probe_001.v1.json,json,1,json_read,answer;audit_pass;boundary;boundary_by_source;checks;created_utc;extracted_tokens;failed_checks;git_head;hashes;hit_count;hit_rows_first_30;next_allowed_math_acts;next_questions;package_by_source;path_depth_summary;preferred_scope;question;record_count;record_rows_first_10;schema;scope_candidates;signals;sixty_by_source;source_counts;status;transport_or_channel_block;unsupported_by_source;verdict;version,,,,,False
artifacts/json/g900_six_nine_native_fork_law_probe_001.v1.json,json,1,json_read,audit_pass;boundary;candidate_law;checks;created_utc;derived_values;failed_checks;fork_law_status;frame_tests;git_head;hashes;interpretation_boundary;next_allowed_math_acts;question;reading;same_limit_universe;schema;status;verdict;version,,,,,False
artifacts/json/g900_six_nine_obstruction_anatomy_001.v1.json,json,1,json_read,answer;audit_pass;boundary;candidate;candidate_records_first_10;checks;created_utc;current_state;downstream_questions;evidence_hits_first_20;evidence_summary;failed_checks;git_head;hashes;next_allowed_math_acts;question;schema;sixty_hits_first_20;source_profiles;status;unsupported_hits_first_20;verdict;version,,,,,False
artifacts/json/g900_six_nine_remaining_360_phase_inside_strata_020.v1.json,json,1,json_read,audit_id;audit_pass;boundary;inside6_necessary_for_remaining360;inside6_row;inside9_excluded_from_remaining360;inside9_row;inside_is6_true_row;inside_is9_true_row;ladder_broken_row;ladder_clean_row;next_ascent_target;phase1_row;phase3_core_fraction_of_remaining360;phase3_core_present;phase3_row;phase_is_3_false_row;phase_is_3_true_row;prior_019_remaining_vs_120_selector_count;prior_019_remaining_vs_all_selector_count;prior_019_scout_status;prior_019_verdict;reading;remaining360_count;residual_remaining360_after_phase3;span120_count;strata_status;stratum_counts;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_remaining_360_source_variable_scout_019.v1.json,json,1,json_read,audit_id;audit_pass;best_remaining_vs_120_selector;best_remaining_vs_all_selector;boundary;next_ascent_target;prior_018_verdict;remaining_vs_120_selector_count;remaining_vs_120_top_gaps;remaining_vs_all_selector_count;row_count;scout_status;stratum_counts;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,json,1,json_read,audit_id;audit_pass;best_residual_vs_all_selector;best_residual_vs_core_selector;boundary;next_ascent_target;prior_020_residual_remaining360_after_phase3;prior_020_verdict;residual_rows_first_20;residual_status;residual_vs_all_selector_count;residual_vs_core_selector_count;residual_vs_core_top_gaps;row_class_counts;row_count;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_residual_360_manual_row_microscope_022.v1.json,json,1,json_read,artifact_counts;audit_id;audit_pass;boundary;common_fields;ladder_value_counts;microscope_status;mixed_fields;next_ascent_target;phase_value_counts;prior_021_residual_status;prior_021_residual_vs_all_selector_count;prior_021_residual_vs_core_selector_count;prior_021_verdict;reading;residual_row_count;residual_rows;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_residual_360_packet_shape_collapse_023.v1.json,json,1,json_read,audit_id;audit_pass;boundary;collapse_status;expected_two_shape_collapse;next_ascent_target;prior_022_microscope_status;prior_022_verdict;reading;residual_row_count;residual_shape_class_count;shape_class_counts;shape_families;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_residual_shape_upstream_provenance_024.v1.json,json,1,json_read,audit_id;audit_pass;boundary;expected_upstream_two_family_provenance;family_count;family_profiles;next_ascent_target;prior_023_collapse_status;prior_023_verdict;provenance_status;reading;row_count;tests;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_residual_two_shape_local_cell_provenance_025.v1.json,json,1,json_read,audit_id;audit_pass;boundary;broken_ladder_phase1_gap_family;candidate_local_cell_reading;cell_status;endpoint_only_family;family_names;next_ascent_target;prior_023_collapse_status;prior_023_verdict;prior_024_provenance_status;prior_024_verdict;reading;tests;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_return_span_carrier_variable_scout_014.v1.json,json,1,json_read,artifact_scan_count;audit_id;audit_pass;best_carrier_selector;best_selector;boundary;carrier_selector_count;exact_selector_count;family_counts_top_80_value_gaps;next_ascent_target;outside_anchor_120_row_count;outside_anchor_360_row_count;prior_013_span_status;prior_013_verdict;return_span_row_count;scout_status;selector_excluded_fragments;selector_status;selectors_first_30;span120_only_values_first_30;span120_rows_first_20;span360_only_values_first_30;span360_rows_first_20;theory_claim;top_value_gaps;verdict,,,,,False
artifacts/json/g900_six_nine_return_span_class_audit_013.v1.json,json,1,json_read,audit_id;audit_pass;boundary;focus_rows;has_return_span_pressure;interpretation;limit_residue_rows;next_ascent_target;outside_anchor_120_contrast_only_rows;outside_anchor_360_rows;outside_anchor_rows;prior_012_contrast_row_count;prior_012_exact_selector_count;prior_012_target_foundation_row_count;prior_012_verdict;shell_decomposition_rows;span_status;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_return_span_gap_family_anatomy_015.v1.json,json,1,json_read,anatomy_status;audit_id;audit_pass;boundary;family_counts_top_20;family_counts_top_50;next_ascent_target;pressure_flags;prior_014_carrier_selector_count;prior_014_exact_selector_count;prior_014_outside_anchor_120_row_count;prior_014_outside_anchor_360_row_count;prior_014_return_span_row_count;prior_014_scout_status;prior_014_verdict;ranked_families;reading;span120_only_values_first_20;span360_only_values_first_20;strongest_family;theory_claim;top_gap;top_value_gaps_first_30;verdict,,,,,False
artifacts/json/g900_six_nine_return_span_source_variable_anatomy_016.v1.json,json,1,json_read,audit_id;audit_pass;boundary;next_ascent_target;prior_014_exact_selector_count;prior_014_outside_anchor_120_row_count;prior_014_outside_anchor_360_row_count;prior_014_return_span_row_count;prior_014_verdict;prior_015_strongest_family;prior_015_verdict;ranked_source_features;ranked_source_subfamilies;reading;source_120_only_first_20;source_120_only_row_count;source_360_only_first_20;source_360_only_row_count;source_gap_row_count;source_gaps_first_50;source_status;strongest_source_feature;strongest_source_subfamily;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_sheet_wrap_candidate_inspection_001.v1.json,json,1,json_read,audit_pass;boundary;checks;contrast;created_utc;failed_checks;git_head;hashes;hypothesis;inspection_status;interpretation_boundary;maps;next_allowed_math_acts;reading;schema;status;target;verdict;version,,,,,False
artifacts/json/g900_six_nine_shell_scale_origin_hypothesis_012.v1.json,json,1,json_read,artifact_counts_top_30;audit_id;audit_pass;best_selector;boundary;contrast_only_shell_values_first_30;contrast_row_count;exact_selector_count;next_ascent_target;packet_row_count;prior_010_exact_selector_count;prior_010_verdict;prior_011_verdict;selector_status;selectors_first_30;shell_constants;shell_status;target_foundation_row_count;target_only_shell_values_first_30;theory_claim;top_shell_value_gaps;verdict,,,,,False
artifacts/json/g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,json,1,json_read,artifact_counts_top_30;artifact_scan_count;audit_id;audit_pass;boundary;carrier_incidence_candidate_row_count;carrier_incidence_rows_first_20;field_counts;full_packet_row_count;inventory_row_count;inventory_rows_first_100;next_ascent_target;nonleaky_full_packet_row_count;nonleaky_full_packet_rows_first_20;origin_status;prior_004_derivation_status;prior_004_exists;prior_004_verdict;skipped_errors;source_geometry_origin_candidate_found;strong_source_packet_row_count;strong_source_packet_rows_first_20;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_source_geometry_surplus_context_anatomy_041.v1.json,json,1,json_read,address_artifact_counts;address_context_key_counts;address_key_counts;address_only_context_keys;anatomy_status;audit_id;audit_pass;boundary;next_ascent_target;prior_039_address_handle_row_count;prior_039_context_only_handle_row_count;prior_039_handle_status;prior_039_verdict;reading;stored_address_sample_count;stored_surplus_sample_count;strong_anatomy_signal;surplus_artifact_counts;surplus_context_key_counts;surplus_key_counts;surplus_only_context_keys;theory_claim;top_context_value_differences;verdict,,,,,False
artifacts/json/g900_six_nine_source_geometry_surplus_foundation_echo_042.v1.json,json,1,json_read,address_has_origin_status;address_origin_hit_count;address_origin_keys_expected;address_origin_keys_found;audit_id;audit_pass;boundary;echo_split_pass;echo_status;next_ascent_target;prior_041_anatomy_status;prior_041_verdict;reading;stored_address_sample_count;stored_surplus_sample_count;surplus_foundation_hit_count;surplus_foundation_keys_expected;surplus_foundation_keys_found;surplus_has_foundation_status;theory_claim;top_gap_features_first_12;verdict,,,,,False
artifacts/json/g900_six_nine_source_limit_return_span_selector_017.v1.json,json,1,json_read,audit_id;audit_pass;best_selector;boundary;exact_selector_count;limit_status;next_ascent_target;outside_anchor_120_row_count;outside_anchor_360_row_count;prior_014_verdict;prior_016_strongest_source_feature;prior_016_strongest_source_subfamily;prior_016_verdict;return_span_row_count;selector_status;selectors_first_30;span120_only_limit_values_first_30;span360_only_limit_values_first_30;theory_claim;top_limit_value_gaps;verdict,,,,,False
artifacts/json/g900_six_nine_source_limit_strata_anatomy_018.v1.json,json,1,json_read,audit_id;audit_pass;boundary;endpoint_start_rows;gap_start_rows;has_120_start_strata;has_360_start_23_pressure;ladder_start_rows;next_ascent_target;phase_start_rows;prior_017_exact_selector_count;prior_017_limit_status;prior_017_outside_anchor_120_row_count;prior_017_outside_anchor_360_row_count;prior_017_return_span_row_count;prior_017_verdict;reading;span120_exclusion_by_start_not_23;span120_start_0;span120_start_1;span360_start_23_pressure;start_is_23_rows;start_mod15_rows;start_rows;strata_status;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_strong_packet_candidate_rowset_export_052.v1.json,json,1,json_read,audit_id;audit_pass;boundary;candidate_122_count;candidate_122_rows_first_30;csv_path;disjoint_stage_a_candidate;disjoint_stage_b_candidate;export_status;next_ascent_target;prior_040_verdict;prior_051_verdict;raw_partition_ok;raw_surface_count;reading;row_level_union_with_110_and_66_reason;row_level_union_with_110_and_66_tested;sample_feature_support_count;sample_row_count;scaffold_count;scaffold_partition_ok;stage_a_exclusion;stage_a_rejected_count;stage_a_rejected_rows_first_20;stage_b_rejected_count;stage_b_rejected_rows_first_20;stage_b_retention_features;strong_source_packet_row_count_scalar;theory_claim;verdict;visible_row_count,,,,,False
artifacts/json/g900_six_nine_strong_packet_rowset_locator_047.v1.json,json,1,json_read,arrays_len_122_count;arrays_len_122_first_20;arrays_near_122_count;arrays_near_122_first_20;audit_id;audit_pass;boundary;count_fields_first_80;interesting_object_paths_first_40;literal_122_array_found;locator_status;next_ascent_target;prior_046_inventory_status;prior_046_verdict;reading;rowish_122_array_found;rowish_arrays_count;rowish_arrays_first_20;scalar_122_found;scalar_122_path_count;scalar_122_paths;source_name;theory_claim;verdict,,,,,False
artifacts/json/g900_six_nine_strong_packet_scalar_provenance_048.v1.json,json,1,json_read,artifact_005_mentions_scalar;artifact_hit_count;artifact_hits_first_30;audit_id;audit_pass;boundary;hit_path_count;next_ascent_target;note_hit_count;note_hits_first_20;other_hit_count;other_hits_first_20;prior_047_locator_status;prior_047_verdict;provenance_status;reading;search_terms;source_code_hit_count;source_code_hits_first_30;source_script_candidate_found;term_counts;theory_claim;tmp_hit_count;tmp_hits_are_generated_audit_noise;tmp_hits_first_30;top_hit_paths;total_hit_count;verdict,,,,,False
artifacts/json/g900_six_nine_support_failure_table_001.v1.json,json,1,json_read,answer;audit_pass;boundary;candidate_failure_records_first_20;checks;created_utc;current_state;evidence_counts;extracted_tokens;failed_checks;failure_law_reading;git_head;hashes;next_allowed_math_acts;question;schema;source_counts;status;support_failure_table_first_120;uniformity_signals;verdict;version,,,,,False
artifacts/json/g900_six_nine_trace_classification_001.v1.json,json,1,json_read,answer;atom_results;audit_pass;boundary;candidate;checks;created_utc;criterion_used;current_state;failed_checks;git_head;hashes;next_allowed_math_acts;question;schema;status;trace_classification;verdict;version,,,,,False
artifacts/json/g900_transport_choice_f0001_slot14_boundary_carrier_choice_probe_049.v1.json,json,1,json_read,answer;artifact_id;boundary;checks;choice_probe_pass;commit;commit_full;counts;failed_checks;git_status_short_before;inputs;interpretation;keeper;missing_inputs;question;recorded_at_utc;root_smoke_path;schema;selector_tests;status;target_graph;verdict;version,,,,,False
artifacts/json/g900_transport_choice_f0001_slot14_hub_leaf_source_probe_050.v1.json,json,1,json_read,answer;artifact_id;boundary;checks;commit;commit_full;counts;failed_checks;git_status_short_before;inputs;interpretation;keeper;missing_inputs;question;recorded_at_utc;rules;schema;selector_tests;sets;source_probe_pass;status;verdict;version,,,,,False
artifacts/json/g900_transport_pair_selector_admission_hypothesis_audit_022.v1.json,json,1,json_read,artifact_id;audit_pass;best_hypotheses;boundary;checks;commit;commit_full;counts;failed_checks;git_status_short_before;honest_answer;inputs;interpretation;keeper;missing_inputs;question;ranking_rule;recorded_at_utc;schema;status;verdict;version,,,,,False
